date,temp,prec,atoms,hump,snowf
2007/1/22 21:00,-0.3,0,1013.9,72,0
2007/1/22 22:00,-0.1,0,1013.7,73,0
2007/1/22 23:00,-0.6,0,1013.4,73,0
2007/1/23 0:00,-0.3,0,1013.1,66,0
2007/1/23 1:00,-0.7,0.5,1013.2,71,0
2007/1/23 2:00,-0.5,0,1013.1,56,0
2007/1/23 3:00,-0.6,0,1013.2,73,1
2007/1/23 4:00,-0.2,0,1013.3,62,0
2007/1/23 5:00,-0.3,0,1013.4,58,0
2007/1/23 6:00,-0.5,0,1013.6,56,0
2007/1/23 7:00,-0.6,0,1013.6,48,0
2007/1/23 8:00,-0.4,0,1014.1,59,0
2007/1/23 9:00,-1.1,0,1014.5,79,0
2007/1/23 10:00,-0.1,0,1014.4,64,1
2007/1/23 11:00,-0.5,0,1014.2,80,0
2007/1/23 12:00,-0.7,0,1013.6,81,0
2007/1/23 13:00,-1.9,2,1013.4,94,1
2007/1/23 14:00,-1.8,1.5,1013.2,92,1
2007/1/23 15:00,-2.1,1,1013.5,93,1
2007/1/23 16:00,-1.8,0.5,1013.4,88,0
2007/1/23 17:00,-1.8,0,1013.5,79,0
2007/1/23 18:00,-1.5,0,1013.8,60,0
2007/1/23 19:00,-1.7,0,1013.7,64,0
2007/1/23 20:00,-1.4,0,1013.6,63,0
2007/1/23 21:00,-1.5,0,1013.3,63,0
2007/1/23 22:00,-1.5,0,1013.1,62,0
2007/1/23 23:00,-2,0.5,1012.7,75,0
2007/1/24 0:00,-2.2,0,1012.1,79,0
2007/1/24 1:00,-2.2,0,1011.7,78,0
2007/1/24 2:00,-2.8,0,1011.6,84,0
2007/1/24 3:00,-3.1,0,1011.1,88,0
2007/1/24 4:00,-2.5,0,1010.7,79,0
2007/1/24 5:00,-1.4,0,1010.5,61,0
2007/1/24 6:00,-2.6,0,1011.1,84,1
2007/1/24 7:00,-2.1,0.5,1011.3,69,0
2007/1/24 8:00,-1.8,0,1011.9,59,0
2007/1/24 9:00,-2.3,0,1012.2,70,0
2007/1/24 10:00,-2.6,0,1012.5,77,0
2007/1/24 11:00,-1.3,0,1012.1,50,1
2007/1/24 12:00,-1.4,0,1011.5,58,0
2007/1/24 13:00,-0.7,0,1011.1,54,0
2007/1/24 14:00,-1,0,1011,56,0
2007/1/24 15:00,-1.8,0,1011.6,69,1
2007/1/24 16:00,-1.7,0,1011.4,56,0
2007/1/24 17:00,-2.3,0,1011.7,72,0
2007/1/24 18:00,-1.9,0,1011.9,55,0
2007/1/24 19:00,-2.3,0,1011.4,58,0
2007/1/24 20:00,-1.9,0,1011.3,53,0
2007/1/24 21:00,-1.9,0,1011.3,59,0
2007/1/24 22:00,-2,0,1010.9,66,0
2007/1/24 23:00,-1.9,0,1010.6,67,0
2007/1/25 0:00,-2.5,0,1010.2,73,0
2007/1/25 1:00,-2.5,0,1009.8,74,0
2007/1/25 2:00,-2.7,0,1009.6,79,0
2007/1/25 3:00,-2.3,0,1009.1,77,0
2007/1/25 4:00,-2.6,1,1009,94,1
2007/1/25 5:00,-2.4,1,1009.2,94,1
2007/1/25 6:00,-2.4,4,1009.7,96,1
2007/1/25 7:00,-2.5,1.5,1010,95,1
2007/1/25 8:00,-2.5,2,1010.4,92,1
2007/1/25 9:00,-2.5,1,1010.9,89,1
2007/1/25 10:00,-3.5,1,1011.8,92,1
2007/1/25 11:00,-3.6,0.5,1011.8,90,1
2007/1/25 12:00,-3.2,2,1011.8,89,1
2007/1/25 13:00,-1.8,0,1011.6,65,0
2007/1/25 14:00,-2.2,0.5,1012,87,0
2007/1/25 15:00,-2.8,0.5,1012.6,81,0
2007/1/25 16:00,-2.7,0,1012.7,87,0
2007/1/25 17:00,-2.6,0.5,1013,88,0
2007/1/25 18:00,-2.6,0,1013.7,84,0
2007/1/25 19:00,-2,0.5,1014.2,83,0
2007/1/25 20:00,-2.4,0.5,1014.8,85,0
2007/1/25 21:00,-2.5,0.5,1015.1,88,1
2007/1/25 22:00,-3.9,0,1015.8,90,1
2007/1/25 23:00,-4.8,1,1016.8,86,0
2007/1/26 0:00,-5.2,0,1016.8,83,0
2007/1/26 1:00,-6,0,1016.7,78,0
2007/1/26 2:00,-6.5,0,1016.9,79,0
2007/1/26 3:00,-6.9,0,1016.8,78,0
2007/1/26 4:00,-8,0,1016.8,84,0
2007/1/26 5:00,-8.9,0,1016.7,83,0
2007/1/26 6:00,-8.2,0,1016.8,76,0
2007/1/26 7:00,-7.4,0,1017,72,0
2007/1/26 8:00,-6.6,0,1016.9,67,0
2007/1/26 9:00,-5.8,0,1016.5,64,0
2007/1/26 10:00,-4.6,0,1016.2,63,0
2007/1/26 11:00,-2.6,0,1015.8,55,0
2007/1/26 12:00,-0.8,0,1015.5,56,0
2007/1/26 13:00,-2.1,0,1015.3,64,0
2007/1/26 14:00,-2.7,0,1015.5,67,0
2007/1/26 15:00,-3.1,0,1015.9,70,0
2007/1/26 16:00,-3,0,1016.1,74,0
2007/1/26 17:00,-3.3,0,1016.5,84,0
2007/1/26 18:00,-2.8,0,1016.4,87,0
2007/1/26 19:00,-3,0,1016.5,85,0
2007/1/26 20:00,-2.7,0,1016.8,83,0
2007/1/26 21:00,-3.9,0,1017,86,0
2007/1/26 22:00,-4.3,0,1017,88,0
2007/1/26 23:00,-4.7,0,1017.1,88,0
2007/1/27 0:00,-4.3,0,1016.5,88,0
2007/1/27 1:00,-4.8,0,1016.1,86,0
2007/1/27 2:00,-4.7,0,1015.8,85,0
2007/1/27 3:00,-4.6,0,1015.5,84,0
2007/1/27 4:00,-4.4,0,1015.4,84,1
2007/1/27 5:00,-4.3,0,1015.3,78,0
2007/1/27 6:00,-4.4,0,1015.3,86,0
2007/1/27 7:00,-4.3,0,1015.3,89,1
2007/1/27 8:00,-4,0,1015.4,88,0
2007/1/27 9:00,-3.5,0,1015.2,81,0
2007/1/27 10:00,-3.2,0,1015.3,72,0
2007/1/27 11:00,-3.3,0,1015.1,64,0
2007/1/27 12:00,-3.3,0,1014.8,61,0
2007/1/27 13:00,-3.4,0,1015,61,0
2007/1/27 14:00,-3.1,0,1015.1,60,0
2007/1/27 15:00,-3.3,0,1015.5,64,0
2007/1/27 16:00,-3.4,0,1015.9,67,0
2007/1/27 17:00,-3.5,0,1016.4,68,0
2007/1/27 18:00,-3.9,0,1016.9,71,0
2007/1/27 19:00,-3.9,0,1017.5,70,0
2007/1/27 20:00,-3.7,0,1017.7,67,0
2007/1/27 21:00,-3.9,0,1018.1,73,0
2007/1/27 22:00,-3.7,0,1018.3,72,0
2007/1/27 23:00,-3.7,0,1018.5,66,0
2007/1/28 0:00,-3.9,0,1018.5,68,0
2007/1/28 1:00,-4.8,0,1018.6,73,0
2007/1/28 2:00,-6,0.5,1018.8,74,0
2007/1/28 3:00,-6.2,0,1019.1,73,1
2007/1/28 4:00,-5.7,0,1019.2,74,0
2007/1/28 5:00,-6.7,0,1019.4,75,0
2007/1/28 6:00,-5.5,0,1019.9,79,0
2007/1/28 7:00,-6.2,0,1020.2,81,0
2007/1/28 8:00,-5.8,0,1020.6,76,0
2007/1/28 9:00,-5.5,0,1021.2,69,0
2007/1/28 10:00,-4.8,0,1021.1,64,0
2007/1/28 11:00,-4,0,1020.8,61,0
2007/1/28 12:00,-3.3,0,1020.3,63,0
2007/1/28 13:00,-3.4,0,1020,73,0
2007/1/28 14:00,-3,0,1020.1,83,1
2007/1/28 15:00,-2.7,0,1020.7,84,0
2007/1/28 16:00,-2.9,0,1020.9,87,0
2007/1/28 17:00,-3.4,0,1021.2,88,0
2007/1/28 18:00,-2.9,0,1021.5,83,0
2007/1/28 19:00,-4.7,0,1021.6,87,0
2007/1/28 20:00,-3.5,0,1021.8,87,0
2007/1/28 21:00,-3.9,0,1021.8,85,0
2007/1/28 22:00,-4.4,0,1022.2,77,0
2007/1/28 23:00,-5,0,1021.6,80,0
2007/1/29 0:00,-4,0,1021.4,79,0
2007/1/29 1:00,-4.6,0,1021.3,80,0
2007/1/29 2:00,-4.6,0,1021.2,81,0
2007/1/29 3:00,-5.4,0,1020.7,81,0
2007/1/29 4:00,-5.3,0.5,1020.5,85,0
2007/1/29 5:00,-4.9,0,1020.6,89,1
2007/1/29 6:00,-4.4,0.5,1020.8,88,1
2007/1/29 7:00,-4.5,0,1020.9,90,0
2007/1/29 8:00,-4.1,0,1020.8,89,1
2007/1/29 9:00,-3.8,1,1020.9,90,1
2007/1/29 10:00,-3.1,0.5,1020.7,87,0
2007/1/29 11:00,-2.1,0.5,1019.9,85,0
2007/1/29 12:00,-0.7,0,1019.1,89,1
2007/1/29 13:00,-0.1,0.5,1018.8,93,1
2007/1/29 14:00,-0.8,1,1018.9,95,1
2007/1/29 15:00,-0.5,1,1019.3,95,1
2007/1/29 16:00,-0.6,1.5,1019.7,96,1
2007/1/29 17:00,-0.5,2,1020,97,1
2007/1/29 18:00,-0.4,3,1020.4,98,1
2007/1/29 19:00,-0.3,2,1020.6,98,1
2007/1/29 20:00,-0.2,1.5,1020.7,99,1
2007/1/29 21:00,-0.1,1,1021,98,1
2007/1/29 22:00,-0.1,1,1021,98,1
2007/1/29 23:00,-0.3,0.5,1021.1,98,0
2007/1/30 0:00,-0.3,0,1021.2,97,0
2007/1/30 1:00,-0.2,0,1021.2,97,1
2007/1/30 2:00,-0.2,0.5,1021.4,98,0
2007/1/30 3:00,-0.2,0.5,1021.4,97,0
2007/1/30 4:00,-0.2,0,1021.3,97,1
2007/1/30 5:00,-0.4,0.5,1021.2,97,0
2007/1/30 6:00,-0.1,0,1021.5,97,0
2007/1/30 7:00,-0.1,0,1021.6,95,0
2007/1/30 8:00,0.1,0,1022,91,0
2007/1/30 9:00,0.3,0,1021.8,89,0
2007/1/30 10:00,0.7,0,1021.5,88,0
2007/1/30 11:00,1.4,0.5,1021,83,0
2007/1/30 12:00,2,0,1020.3,74,0
2007/1/30 13:00,2.3,0,1019.7,73,0
2007/1/30 14:00,2.2,0,1019.7,74,0
2007/1/30 15:00,2.1,0,1019.6,81,0
2007/1/30 16:00,1.9,0,1019.7,83,0
2007/1/30 17:00,1.8,0,1019.6,84,0
2007/1/30 18:00,1.8,0,1019.5,84,0
2007/1/30 19:00,1.8,0,1019.2,82,0
2007/1/30 20:00,1.8,0,1018.8,83,0
2007/1/30 21:00,1.6,0,1018.6,86,0
2007/1/30 22:00,1.8,0.5,1017.9,84,0
2007/1/30 23:00,1.7,0,1017.2,86,0
2007/1/31 0:00,2.2,0,1016.4,80,0
2007/1/31 1:00,2.2,0,1015.2,80,0
2007/1/31 2:00,2.1,0,1014.3,85,0
2007/1/31 3:00,2.4,0,1013.3,84,0
2007/1/31 4:00,2.6,0,1012.5,82,0
2007/1/31 5:00,2.6,0,1011.6,82,0
2007/1/31 6:00,2.3,0,1010.5,87,0
2007/1/31 7:00,2.6,0.5,1009.8,89,0
2007/1/31 8:00,3.2,0,1008.6,88,0
2007/1/31 9:00,3.5,1.5,1008.5,86,0
2007/1/31 10:00,3.6,6.5,1008.4,86,0
2007/1/31 11:00,3.5,2,1007.9,85,0
2007/1/31 12:00,4.7,0,1007.4,80,0
2007/1/31 13:00,5.5,0,1007.8,57,0
2007/1/31 14:00,4.7,0,1008,56,0
2007/1/31 15:00,4.6,0,1008.2,53,0
2007/1/31 16:00,2.6,0.5,1008.4,70,0
2007/1/31 17:00,2.7,0,1008.9,52,0
2007/1/31 18:00,1.3,0,1008.7,75,0
2007/1/31 19:00,1.1,0,1009,54,0
2007/1/31 20:00,0.6,0,1009,53,0
2007/1/31 21:00,-0.3,0,1008.7,56,0
2007/1/31 22:00,-0.6,0,1008.3,57,0
2007/1/31 23:00,-0.9,0,1008,59,0
2007/2/1 0:00,-1.5,0,1007.7,65,0
2007/2/1 1:00,-1.6,0,1006.6,71,0
2007/2/1 2:00,-1.7,0,1006.2,75,0
2007/2/1 3:00,-1.5,0,1005.8,62,0
2007/2/1 4:00,-1.8,0,1005.2,69,0
2007/2/1 5:00,-2.5,0,1004.6,73,0
2007/2/1 6:00,-2.5,0,1004,69,0
2007/2/1 7:00,-2.1,0,1003.7,69,0
2007/2/1 8:00,-1.5,0,1003.3,72,0
2007/2/1 9:00,-1.7,0,1002.6,76,0
2007/2/1 10:00,-0.4,0,1002.1,58,0
2007/2/1 11:00,0.2,0,1001.4,50,0
2007/2/1 12:00,0.5,0,1000.4,57,0
2007/2/1 13:00,0.6,0,999.5,47,0
2007/2/1 14:00,-0.1,0,999.2,59,0
2007/2/1 15:00,0,0,999.2,72,0
2007/2/1 16:00,-1.4,0,999.2,83,0
2007/2/1 17:00,-2.6,0.5,999.3,88,0
2007/2/1 18:00,-2.4,0,999.4,83,0
2007/2/1 19:00,-2.7,0,999.5,87,0
2007/2/1 20:00,-3,0,999.3,67,0
2007/2/1 21:00,-3.6,0,999.3,63,0
2007/2/1 22:00,-4.1,0,999.3,67,0
2007/2/1 23:00,-4.8,0,999,73,0
2007/2/2 0:00,-5.2,0,998.7,72,0
2007/2/2 1:00,-5.6,0,998.8,76,0
2007/2/2 2:00,-5.1,0,998.9,72,0
2007/2/2 3:00,-5.6,0.5,998.8,91,1
2007/2/2 4:00,-3.1,0.5,998.9,75,0
2007/2/2 5:00,-3.5,0,999.8,85,0
2007/2/2 6:00,-3.2,0,1000.5,65,0
2007/2/2 7:00,-3.9,0,1001.6,78,0
2007/2/2 8:00,-5,1.5,1002.2,92,1
2007/2/2 9:00,-4.5,0.5,1002.2,86,0
2007/2/2 10:00,-5,0.5,1002.7,85,0
2007/2/2 11:00,-5.4,0,1002.7,83,1
2007/2/2 12:00,-4,0,1002.5,80,0
2007/2/2 13:00,-3.4,0.5,1002.2,79,0
2007/2/2 14:00,-3,0.5,1002.6,81,1
2007/2/2 15:00,-2.5,0,1003.5,79,0
2007/2/2 16:00,-2.8,0,1004,75,0
2007/2/2 17:00,-2.6,0,1004.5,81,1
2007/2/2 18:00,-2.1,0,1005.1,59,0
2007/2/2 19:00,-1.7,0,1005.5,56,0
2007/2/2 20:00,-2.3,0,1005.8,69,0
2007/2/2 21:00,-3.3,0.5,1006.1,90,1
2007/2/2 22:00,-3.8,0,1006.1,86,0
2007/2/2 23:00,-4.8,0,1005.7,82,0
2007/2/3 0:00,-5.2,0,1005.8,81,0
2007/2/3 1:00,-5.2,0,1005.8,79,0
2007/2/3 2:00,-5.2,0,1005.9,80,0
2007/2/3 3:00,-5.4,0,1005.6,82,0
2007/2/3 4:00,-6.1,0,1005.6,84,0
2007/2/3 5:00,-6.4,0,1005.5,84,0
2007/2/3 6:00,-5.8,0,1005.2,80,0
2007/2/3 7:00,-6.2,0,1005.5,80,0
2007/2/3 8:00,-4.8,0,1005.5,74,0
2007/2/3 9:00,-1,0,1005.1,61,0
2007/2/3 10:00,0.7,0,1004.8,57,0
2007/2/3 11:00,2.4,0,1004.3,48,0
2007/2/3 12:00,2.4,0,1003.3,50,0
2007/2/3 13:00,3,0,1002,48,0
2007/2/3 14:00,3.1,0,1001.1,54,0
2007/2/3 15:00,4,0,1000.3,53,0
2007/2/3 16:00,3.9,0,998.9,56,0
2007/2/3 17:00,3.1,0,997.5,66,1
2007/2/3 18:00,2.3,0.5,996,78,0
2007/2/3 19:00,1.4,0,995.2,86,0
2007/2/3 20:00,2,0,993.4,90,1
2007/2/3 21:00,2.3,1.5,993,90,0
2007/2/3 22:00,2.9,1,991.9,85,0
2007/2/3 23:00,3.3,0,991,78,0
2007/2/4 0:00,3.7,0,990.9,70,0
2007/2/4 1:00,2.4,0,990.9,87,0
2007/2/4 2:00,-0.6,1,992.9,90,0
2007/2/4 3:00,-1.2,0.5,994.1,90,0
2007/2/4 4:00,-0.4,0,994.3,70,1
2007/2/4 5:00,-1.7,0,996,88,0
2007/2/4 6:00,-2.3,0,997.4,91,0
2007/2/4 7:00,-3.1,3,998.4,95,1
2007/2/4 8:00,-3,0.5,1000.7,86,1
2007/2/4 9:00,-3.9,0.5,1002.3,85,0
2007/2/4 10:00,-3.7,1,1003.4,72,1
2007/2/4 11:00,-4.5,0,1004.5,89,0
2007/2/4 12:00,-3.8,0.5,1004.9,73,1
2007/2/4 13:00,-4.5,0.5,1006.1,86,0
2007/2/4 14:00,-2.3,0,1007.3,53,0
2007/2/4 15:00,-3.9,0,1008.9,73,0
2007/2/4 16:00,-4.4,0.5,1010.1,78,0
2007/2/4 17:00,-3.6,0,1011.6,61,0
2007/2/4 18:00,-3.5,0,1013,69,0
2007/2/4 19:00,-3.2,0,1014.1,57,0
2007/2/4 20:00,-3.4,0,1014.8,53,0
2007/2/4 21:00,-3.5,0,1015.6,52,0
2007/2/4 22:00,-3.3,0,1016.3,53,0
2007/2/4 23:00,-3.7,0,1016.5,57,0
2007/2/5 0:00,-3.9,0,1016.5,60,0
2007/2/5 1:00,-5.6,0,1016.6,71,0
2007/2/5 2:00,-6.8,0,1016.5,73,0
2007/2/5 3:00,-6.7,0,1016.6,79,0
2007/2/5 4:00,-6.9,0,1016.4,76,0
2007/2/5 5:00,-7.1,0,1016.6,78,0
2007/2/5 6:00,-5.2,0,1016.6,74,0
2007/2/5 7:00,-4.6,0,1016.7,70,0
2007/2/5 8:00,-3.7,0,1016.5,71,0
2007/2/5 9:00,-1.7,0,1016.3,67,0
2007/2/5 10:00,1.2,0,1015.2,60,0
2007/2/5 11:00,2.8,0,1014.6,57,0
2007/2/5 12:00,2.1,0,1013.8,63,0
2007/2/5 13:00,2.4,0,1013.1,68,0
2007/2/5 14:00,2.8,0,1012.6,70,0
2007/2/5 15:00,3.4,0,1012.2,73,0
2007/2/5 16:00,3.4,0,1012.3,75,0
2007/2/5 17:00,3.1,0,1012.3,80,0
2007/2/5 18:00,2.8,0,1012.5,84,0
2007/2/5 19:00,2.9,0,1011.9,84,0
2007/2/5 20:00,3.1,0,1011.1,85,0
2007/2/5 21:00,3.8,0,1010.9,80,0
2007/2/5 22:00,3.4,0,1010.4,82,0
2007/2/5 23:00,3.2,0,1009.9,84,0
2007/2/6 0:00,2.9,0,1009.2,85,0
2007/2/6 1:00,4.7,0,1008.4,74,0
2007/2/6 2:00,4.2,0,1008.1,75,0
2007/2/6 3:00,3.9,0,1007.4,79,0
2007/2/6 4:00,3.1,0,1007,86,0
2007/2/6 5:00,2.2,0,1006.6,92,0
2007/2/6 6:00,1.4,0,1007.1,90,0
2007/2/6 7:00,1.3,0,1007.3,93,0
2007/2/6 8:00,3.5,0,1007.6,85,0
2007/2/6 9:00,5.3,0,1007.6,57,0
2007/2/6 10:00,2.6,0,1008.4,87,1
2007/2/6 11:00,2.1,0,1008.1,90,0
2007/2/6 12:00,3.9,0,1007.6,76,0
2007/2/6 13:00,1.6,0.5,1007.8,89,0
2007/2/6 14:00,1.6,0.5,1008.2,89,0
2007/2/6 15:00,1.1,1,1008.6,94,1
2007/2/6 16:00,1.5,0.5,1009.5,77,0
2007/2/6 17:00,1,0,1010.3,77,1
2007/2/6 18:00,1.2,0,1011.1,70,0
2007/2/6 19:00,0.2,0,1011.9,80,0
2007/2/6 20:00,0.4,0,1011.9,73,0
2007/2/6 21:00,-0.7,0,1012.5,85,0
2007/2/6 22:00,-0.9,1,1013.2,93,1
2007/2/6 23:00,-1.3,0.5,1013.8,88,1
2007/2/7 0:00,-0.5,0.5,1013.7,69,0
2007/2/7 1:00,-1.4,0,1014.1,82,1
2007/2/7 2:00,-2.1,0,1015.1,91,0
2007/2/7 3:00,-2.4,3,1014.8,96,1
2007/2/7 4:00,-2.3,0.5,1015,91,1
2007/2/7 5:00,-2.4,1,1015,91,1
2007/2/7 6:00,-2.3,1,1015.3,86,1
2007/2/7 7:00,-2.7,0.5,1016,88,0
2007/2/7 8:00,-2,0.5,1016.6,78,1
2007/2/7 9:00,-1.9,0.5,1016.2,80,1
2007/2/7 10:00,-4.4,3,1017,91,1
2007/2/7 11:00,-3.1,2,1016.7,85,0
2007/2/7 12:00,-1.5,0,1016,64,0
2007/2/7 13:00,-1.9,0,1015.7,71,0
2007/2/7 14:00,-2.7,0.5,1015.7,89,1
2007/2/7 15:00,-2.7,1.5,1015.9,89,1
2007/2/7 16:00,-3,0,1016,91,0
2007/2/7 17:00,-3.1,2.5,1016.1,89,1
2007/2/7 18:00,-3.4,2,1016.5,94,1
2007/2/7 19:00,-3.2,1,1016.6,90,1
2007/2/7 20:00,-3.3,0.5,1016.5,89,0
2007/2/7 21:00,-3.7,1,1016.6,91,1
2007/2/7 22:00,-3.7,1,1016.7,86,1
2007/2/7 23:00,-4.1,0,1016.6,88,0
2007/2/8 0:00,-2.6,0.5,1016.2,63,0
2007/2/8 1:00,-3,0,1016.2,56,0
2007/2/8 2:00,-4.3,0,1015.7,63,0
2007/2/8 3:00,-3.3,0,1015.5,64,0
2007/2/8 4:00,-5,0,1015.4,77,0
2007/2/8 5:00,-4.9,0,1015.4,73,0
2007/2/8 6:00,-3.7,0,1015.3,62,0
2007/2/8 7:00,-2.6,0,1015.4,53,1
2007/2/8 8:00,-2.5,0,1015.6,58,0
2007/2/8 9:00,-1.6,0,1014.9,54,0
2007/2/8 10:00,-1.2,0,1014.4,58,0
2007/2/8 11:00,-1.7,0,1013.9,69,1
2007/2/8 12:00,-1.1,0,1012.8,68,0
2007/2/8 13:00,-0.8,0,1012,69,0
2007/2/8 14:00,-0.6,0,1011.3,68,0
2007/2/8 15:00,-1.1,0,1011.1,66,0
2007/2/8 16:00,-1.2,0,1010.9,66,0
2007/2/8 17:00,-1.3,0,1010.9,64,0
2007/2/8 18:00,-1.7,0,1011.1,74,0
2007/2/8 19:00,-1.5,0,1011,65,0
2007/2/8 20:00,-1.2,0,1010.8,55,0
2007/2/8 21:00,-1.1,0,1010.4,52,0
2007/2/8 22:00,-0.8,0,1009.8,53,0
2007/2/8 23:00,-0.2,0,1009.1,52,0
2007/2/9 0:00,-0.3,0,1008.4,55,0
2007/2/9 1:00,-0.3,0,1008.1,62,0
2007/2/9 2:00,-0.6,0,1007.7,59,0
2007/2/9 3:00,0.1,0,1007.4,54,0
2007/2/9 4:00,0.1,0,1007.2,52,0
2007/2/9 5:00,0.2,0,1007.2,49,0
2007/2/9 6:00,0,0,1007.4,54,0
2007/2/9 7:00,-0.3,0,1008,54,0
2007/2/9 8:00,0.2,0,1008.5,51,0
2007/2/9 9:00,0.3,0,1008.6,56,0
2007/2/9 10:00,0.7,0,1008.6,58,0
2007/2/9 11:00,1.1,0,1008.7,55,0
2007/2/9 12:00,1.8,0,1008.1,49,0
2007/2/9 13:00,1.3,0,1007.7,53,0
2007/2/9 14:00,1.4,0,1007.5,56,0
2007/2/9 15:00,1,0,1007.4,51,0
2007/2/9 16:00,0.5,0,1007.6,61,0
2007/2/9 17:00,-0.4,0,1007.8,68,0
2007/2/9 18:00,-1.1,0,1008.1,73,0
2007/2/9 19:00,-1.5,0,1008.4,72,0
2007/2/9 20:00,-1.6,0,1008.2,76,0
2007/2/9 21:00,-1.9,0,1008.2,72,0
2007/2/9 22:00,-2.4,0,1008.2,67,0
2007/2/9 23:00,-2.7,0,1008.3,69,0
2007/2/10 0:00,-4.3,0,1008.1,78,0
2007/2/10 1:00,-3.9,0,1008,71,0
2007/2/10 2:00,-5.2,0,1007.9,74,0
2007/2/10 3:00,-5.8,0,1007.8,74,0
2007/2/10 4:00,-6.6,0,1007.3,79,0
2007/2/10 5:00,-6.8,0,1007,75,0
2007/2/10 6:00,-7,0,1007,77,0
2007/2/10 7:00,-7.4,0,1007.1,75,0
2007/2/10 8:00,-7.4,0,1007.4,73,0
2007/2/10 9:00,-6.4,0,1007.1,71,0
2007/2/10 10:00,-5.4,0,1006.8,67,0
2007/2/10 11:00,-3.5,0,1006.1,61,0
2007/2/10 12:00,-2.3,0,1005,59,0
2007/2/10 13:00,-1.2,0,1004.1,57,0
2007/2/10 14:00,-1.4,0,1003.5,60,0
2007/2/10 15:00,-1.1,0,1003.5,69,0
2007/2/10 16:00,-1.2,0.5,1003.3,78,0
2007/2/10 17:00,-0.9,0,1003.1,83,0
2007/2/10 18:00,-0.5,0,1003,82,0
2007/2/10 19:00,-0.5,0,1002.6,82,0
2007/2/10 20:00,-0.4,0,1002.3,82,1
2007/2/10 21:00,-1.1,0,1001.9,87,0
2007/2/10 22:00,-1.1,0,1001.5,89,0
2007/2/10 23:00,-1.4,0,1001.4,93,1
2007/2/11 0:00,-1.5,0,1001.1,95,1
2007/2/11 1:00,-1.3,0.5,1000.7,96,1
2007/2/11 2:00,-1.5,0.5,1000.3,96,0
2007/2/11 3:00,-1,0,1000.1,95,0
2007/2/11 4:00,-1.2,0.5,999.9,92,1
2007/2/11 5:00,-1.1,0,999.8,89,0
2007/2/11 6:00,-1.4,0.5,999.9,93,1
2007/2/11 7:00,-1.5,1,1000.2,94,1
2007/2/11 8:00,-1.5,2,1000.6,95,1
2007/2/11 9:00,-1.2,0,1000.7,90,0
2007/2/11 10:00,-0.6,0,1000.5,80,0
2007/2/11 11:00,0.4,0,1000.1,68,0
2007/2/11 12:00,1.7,0,999.4,45,0
2007/2/11 13:00,1.3,0,999.1,48,0
2007/2/11 14:00,1.3,0,999.5,52,0
2007/2/11 15:00,1.2,0,999.8,47,0
2007/2/11 16:00,-0.1,0,1000.5,58,0
2007/2/11 17:00,-0.7,0,1001,51,0
2007/2/11 18:00,-1.6,0,1001.8,47,0
2007/2/11 19:00,-1.9,0,1002.3,43,0
2007/2/11 20:00,-2.2,0,1002.9,46,0
2007/2/11 21:00,-2.8,0,1003.6,51,0
2007/2/11 22:00,-2.8,0,1004,50,0
2007/2/11 23:00,-2.9,0,1004.4,47,0
2007/2/12 0:00,-3.5,0,1005.3,67,0
2007/2/12 1:00,-4.5,1.5,1006.4,92,1
2007/2/12 2:00,-4.4,2,1007,90,1
2007/2/12 3:00,-4.7,1,1007.4,86,1
2007/2/12 4:00,-4.7,0.5,1007.9,78,1
2007/2/12 5:00,-4.8,0.5,1008.4,85,0
2007/2/12 6:00,-5.4,1,1008.9,90,1
2007/2/12 7:00,-5.6,0.5,1009.5,82,0
2007/2/12 8:00,-5,0,1010.4,88,0
2007/2/12 9:00,-4.2,0.5,1010.7,76,1
2007/2/12 10:00,-4.1,0.5,1011.2,85,0
2007/2/12 11:00,-3.8,0.5,1011.5,82,1
2007/2/12 12:00,-4.1,1,1011.5,88,1
2007/2/12 13:00,-4,1,1011.6,80,0
2007/2/12 14:00,-3.2,0,1011.9,69,0
2007/2/12 15:00,-4.3,0.5,1012.9,89,1
2007/2/12 16:00,-4.7,1,1013.8,88,1
2007/2/12 17:00,-4.9,1,1014.5,91,1
2007/2/12 18:00,-5.2,0.5,1015.2,86,0
2007/2/12 19:00,-4.4,0,1015.6,58,0
2007/2/12 20:00,-4.4,0,1015.8,59,0
2007/2/12 21:00,-4.5,0,1016.5,77,0
2007/2/12 22:00,-5,0.5,1016.5,84,0
2007/2/12 23:00,-4.6,1.5,1017.2,92,1
2007/2/13 0:00,-4.8,2.5,1017.5,94,1
2007/2/13 1:00,-4.5,0.5,1017.9,77,1
2007/2/13 2:00,-4.3,0.5,1018.3,65,0
2007/2/13 3:00,-4.3,0,1018.7,62,0
2007/2/13 4:00,-4.4,0,1019.4,66,0
2007/2/13 5:00,-4.1,0,1019.9,65,0
2007/2/13 6:00,-5.4,0,1020.2,78,0
2007/2/13 7:00,-5.8,0,1021.3,81,0
2007/2/13 8:00,-6.5,0,1022.2,82,0
2007/2/13 9:00,-6.2,0,1022.4,81,0
2007/2/13 10:00,-5.7,0,1022.5,80,0
2007/2/13 11:00,-5.3,0.5,1022.3,71,1
2007/2/13 12:00,-4.8,0,1022.1,73,0
2007/2/13 13:00,-4.4,0,1021.7,79,0
2007/2/13 14:00,-3.9,0,1021.9,71,0
2007/2/13 15:00,-3.5,0,1022.2,70,0
